        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)         P(3s)         Q(3s)        P(3p-)        Q(3p-)         P(3p)         Q(3p)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  1.809754E-06  2.810587E-04 -4.303049E-07  8.089390E-05 -1.238857E-07  6.519255E-09  3.842078E-06  6.116273E-10 -5.619979E-13  2.762397E-05 -4.230623E-08  2.050232E-09  1.208264E-06  1.923126E-10 -1.767120E-13
  1.908238E-06  2.963535E-04 -4.784053E-07  8.529602E-05 -1.377340E-07  7.248003E-09  4.051158E-06  6.800066E-10 -6.588197E-13  2.912722E-05 -4.703532E-08  2.279416E-09  1.274016E-06  2.138130E-10 -2.071562E-13
  2.011773E-06  3.124324E-04 -5.317179E-07  8.992384E-05 -1.530828E-07  8.055719E-09  4.270958E-06  7.557976E-10 -7.719636E-13  3.070755E-05 -5.227684E-08  2.533433E-09  1.343139E-06  2.376438E-10 -2.427326E-13
  2.120615E-06  3.293357E-04 -5.907982E-07  9.478892E-05 -1.700921E-07  8.950822E-09  4.502026E-06  8.397912E-10 -9.041413E-13  3.236890E-05 -5.808543E-08  2.814933E-09  1.415806E-06  2.640537E-10 -2.842939E-13
  2.235038E-06  3.471057E-04 -6.562607E-07  9.990343E-05 -1.889389E-07  9.942625E-09  4.744941E-06  9.328619E-10 -1.058510E-12  3.411542E-05 -6.452150E-08  3.126844E-09  1.492198E-06  2.933177E-10 -3.328330E-13
  2.355328E-06  3.657866E-04 -7.287849E-07  1.052802E-04 -2.098188E-07  1.104142E-08  5.000310E-06  1.035977E-09 -1.238747E-12  3.595149E-05 -7.165185E-08  3.472403E-09  1.572507E-06  3.257399E-10 -3.895059E-13
  2.481785E-06  3.854253E-04 -8.091220E-07  1.109325E-04 -2.329481E-07  1.225859E-08  5.268772E-06  1.150205E-09 -1.449133E-12  3.788169E-05 -7.955034E-08  3.855190E-09  1.656934E-06  3.616565E-10 -4.556586E-13
  2.614726E-06  4.060709E-04 -8.981024E-07  1.168747E-04 -2.585657E-07  1.360673E-08  5.550997E-06  1.276730E-09 -1.694650E-12  3.991084E-05 -8.829862E-08  4.279163E-09  1.745688E-06  4.014394E-10 -5.328577E-13
  2.754482E-06  4.277750E-04 -9.966444E-07  1.231216E-04 -2.869362E-07  1.509973E-08  5.847692E-06  1.416859E-09 -1.981097E-12  4.204404E-05 -9.798697E-08  4.748697E-09  1.838994E-06  4.454998E-10 -6.229269E-13
  2.901404E-06  4.505917E-04 -1.105763E-06  1.296886E-04 -3.183517E-07  1.675300E-08  6.159598E-06  1.572037E-09 -2.315225E-12  4.428659E-05 -1.087152E-07  5.268630E-09  1.937082E-06  4.942923E-10 -7.279885E-13
  3.055859E-06  4.745783E-04 -1.226580E-06  1.365924E-04 -3.531352E-07  1.858352E-08  6.487494E-06  1.743865E-09 -2.704888E-12  4.664412E-05 -1.205935E-07  5.844309E-09  2.040200E-06  5.483196E-10 -8.505123E-13
  3.218233E-06  4.997945E-04 -1.360336E-06  1.438501E-04 -3.916439E-07  2.061010E-08  6.832201E-06  1.934108E-09 -3.159224E-12  4.912251E-05 -1.337440E-07  6.481644E-09  2.148604E-06  6.081375E-10 -9.933718E-13
  3.388932E-06  5.263035E-04 -1.508402E-06  1.514799E-04 -4.342723E-07  2.285350E-08  7.194580E-06  2.144723E-09 -3.688868E-12  5.172796E-05 -1.483014E-07  7.187170E-09  2.262565E-06  6.743606E-10 -1.159910E-12
