        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.409372E-04  4.990576E-03 -5.448441E-05  1.245637E-03 -1.360278E-05
  5.687058E-04  5.246265E-03 -5.728838E-05  1.309456E-03 -1.430302E-05
  5.978982E-04  5.515014E-03 -6.023483E-05  1.376536E-03 -1.503886E-05
  6.285873E-04  5.797489E-03 -6.333104E-05  1.447040E-03 -1.581213E-05
  6.608498E-04  6.094386E-03 -6.658465E-05  1.521145E-03 -1.662473E-05
  6.947665E-04  6.406440E-03 -7.000368E-05  1.599033E-03 -1.747868E-05
  7.304221E-04  6.734420E-03 -7.359656E-05  1.680896E-03 -1.837607E-05
  7.679058E-04  7.079137E-03 -7.737212E-05  1.766937E-03 -1.931913E-05
  8.073114E-04  7.441440E-03 -8.133966E-05  1.857367E-03 -2.031018E-05
  8.487373E-04  7.822221E-03 -8.550893E-05  1.952409E-03 -2.135166E-05
  8.922872E-04  8.222419E-03 -8.989017E-05  2.052297E-03 -2.244613E-05
  9.380699E-04  8.643017E-03 -9.449413E-05  2.157277E-03 -2.359630E-05
  9.862000E-04  9.085050E-03 -9.933209E-05  2.267607E-03 -2.480497E-05
  1.036798E-03  9.549603E-03 -1.044159E-04  2.383559E-03 -2.607513E-05
  1.089990E-03  1.003782E-02 -1.097580E-04  2.505415E-03 -2.740988E-05
  1.145909E-03  1.055089E-02 -1.153714E-04  2.633476E-03 -2.881251E-05
  1.204695E-03  1.109007E-02 -1.212699E-04  2.768055E-03 -3.028644E-05
  1.266495E-03  1.165669E-02 -1.274678E-04  2.909480E-03 -3.183529E-05
  1.331464E-03  1.225212E-02 -1.339802E-04  3.058099E-03 -3.346283E-05
  1.399764E-03  1.287782E-02 -1.408230E-04  3.214272E-03 -3.517304E-05
  1.471565E-03  1.353532E-02 -1.480127E-04  3.378382E-03 -3.697009E-05
  1.547048E-03  1.422622E-02 -1.555668E-04  3.550827E-03 -3.885835E-05
  1.626401E-03  1.495219E-02 -1.635035E-04  3.732028E-03 -4.084241E-05
  1.709823E-03  1.571501E-02 -1.718422E-04  3.922423E-03 -4.292710E-05
  1.797522E-03  1.651651E-02 -1.806027E-04  4.122474E-03 -4.511746E-05
  1.889717E-03  1.735864E-02 -1.898064E-04  4.332666E-03 -4.741880E-05
  1.986639E-03  1.824343E-02 -1.994752E-04  4.553507E-03 -4.983668E-05
  2.088530E-03  1.917302E-02 -2.096324E-04  4.785528E-03 -5.237693E-05
  2.195645E-03  2.014965E-02 -2.203022E-04  5.029290E-03 -5.504567E-05
  2.308253E-03  2.117566E-02 -2.315102E-04  5.285376E-03 -5.784931E-05
  2.426634E-03  2.225351E-02 -2.432830E-04  5.554403E-03 -6.079458E-05
  2.551084E-03  2.338579E-02 -2.556487E-04  5.837012E-03 -6.388853E-05
  2.681915E-03  2.457519E-02 -2.686364E-04  6.133879E-03 -6.713854E-05
  2.819454E-03  2.582455E-02 -2.822770E-04  6.445711E-03 -7.055237E-05
  2.964044E-03  2.713683E-02 -2.966026E-04  6.773248E-03 -7.413811E-05
  3.116048E-03  2.851516E-02 -3.116468E-04  7.117267E-03 -7.790428E-05
