        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  1.034026E-04  6.218618E-03 -2.042660E-04  1.605917E-03 -5.276177E-05  1.549547E-06  3.662562E-05  3.419799E-07 -6.068659E-09
  1.087144E-04  6.536968E-03 -2.169870E-04  1.688128E-03 -5.604808E-05  1.660943E-06  3.850109E-05  3.779832E-07 -6.740542E-09
  1.142985E-04  6.871554E-03 -2.302562E-04  1.774533E-03 -5.947609E-05  1.779401E-06  4.047227E-05  4.177723E-07 -7.480476E-09
  1.201690E-04  7.223204E-03 -2.441031E-04  1.865344E-03 -6.305341E-05  1.905499E-06  4.254407E-05  4.617450E-07 -8.295685E-09
  1.263405E-04  7.592786E-03 -2.585595E-04  1.960786E-03 -6.678831E-05  2.039868E-06  4.472159E-05  5.103410E-07 -9.194191E-09
  1.328283E-04  7.981212E-03 -2.736597E-04  2.061094E-03 -7.068962E-05  2.183203E-06  4.701024E-05  5.640459E-07 -1.018488E-08
  1.396488E-04  8.389440E-03 -2.894400E-04  2.166516E-03 -7.476674E-05  2.336259E-06  4.941568E-05  6.233964E-07 -1.127759E-08
  1.468190E-04  8.818479E-03 -3.059385E-04  2.277312E-03 -7.902956E-05  2.499862E-06  5.194386E-05  6.889858E-07 -1.248319E-08
  1.543569E-04  9.269385E-03 -3.231957E-04  2.393755E-03 -8.348851E-05  2.674914E-06  5.460102E-05  7.614693E-07 -1.381370E-08
  1.622812E-04  9.743270E-03 -3.412537E-04  2.516132E-03 -8.815454E-05  2.862395E-06  5.739375E-05  8.415711E-07 -1.528238E-08
  1.706118E-04  1.024130E-02 -3.601570E-04  2.644745E-03 -9.303914E-05  3.063377E-06  6.032893E-05  9.300914E-07 -1.690390E-08
  1.793695E-04  1.076470E-02 -3.799521E-04  2.779910E-03 -9.815433E-05  3.279029E-06  6.341382E-05  1.027914E-06 -1.869442E-08
  1.885762E-04  1.131477E-02 -4.006875E-04  2.921960E-03 -1.035127E-04  3.510624E-06  6.665604E-05  1.136017E-06 -2.067183E-08
  1.982549E-04  1.189285E-02 -4.224143E-04  3.071244E-03 -1.091275E-04  3.759555E-06  7.006360E-05  1.255479E-06 -2.285586E-08
  2.084299E-04  1.250036E-02 -4.451858E-04  3.228129E-03 -1.150124E-04  4.027344E-06  7.364490E-05  1.387493E-06 -2.526829E-08
  2.191266E-04  1.313880E-02 -4.690579E-04  3.393001E-03 -1.211821E-04  4.315652E-06  7.740878E-05  1.533376E-06 -2.793319E-08
  2.303717E-04  1.380973E-02 -4.940892E-04  3.566265E-03 -1.276516E-04  4.626297E-06  8.136452E-05  1.694586E-06 -3.087715E-08
  2.421934E-04  1.451481E-02 -5.203411E-04  3.748344E-03 -1.344369E-04  4.961269E-06  8.552186E-05  1.872731E-06 -3.412953E-08
  2.546212E-04  1.525575E-02 -5.478778E-04  3.939687E-03 -1.415546E-04  5.322744E-06  8.989106E-05  2.069588E-06 -3.772276E-08
  2.676862E-04  1.603438E-02 -5.767668E-04  4.140761E-03 -1.490222E-04  5.713105E-06  9.448287E-05  2.287122E-06 -4.169265E-08
  2.814210E-04  1.685260E-02 -6.070787E-04  4.352059E-03 -1.568580E-04  6.134962E-06  9.930858E-05  2.527504E-06 -4.607879E-08
  2.958600E-04  1.771241E-02 -6.388876E-04  4.574098E-03 -1.650812E-04  6.591177E-06  1.043801E-04  2.793130E-06 -5.092489E-08
  3.110393E-04  1.861591E-02 -6.722710E-04  4.807420E-03 -1.737120E-04  7.084885E-06  1.097098E-04  3.086650E-06 -5.627922E-08
  3.269969E-04  1.956532E-02 -7.073105E-04  5.052595E-03 -1.827715E-04  7.619524E-06  1.153109E-04  3.410991E-06 -6.219513E-08
  3.437726E-04  2.056294E-02 -7.440914E-04  5.310220E-03 -1.922818E-04  8.198867E-06  1.211971E-04  3.769386E-06 -6.873154E-08
  3.614085E-04  2.161120E-02 -7.827031E-04  5.580925E-03 -2.022661E-04  8.827053E-06  1.273828E-04  4.165408E-06 -7.595352E-08
  3.799485E-04  2.271267E-02 -8.232395E-04  5.865367E-03 -2.127488E-04  9.508622E-06  1.338832E-04  4.603004E-06 -8.393298E-08
  3.994392E-04  2.387001E-02 -8.657990E-04  6.164239E-03 -2.237555E-04  1.024856E-05  1.407143E-04  5.086534E-06 -9.274933E-08
  4.199291E-04  2.508603E-02 -9.104848E-04  6.478265E-03 -2.353130E-04  1.105235E-05  1.478927E-04  5.620815E-06 -1.024903E-07
  4.414696E-04  2.636370E-02 -9.574051E-04  6.808209E-03 -2.474494E-04  1.192600E-05  1.554360E-04  6.211168E-06 -1.132527E-07
  4.641145E-04  2.770609E-02 -1.006673E-03  7.154869E-03 -2.601941E-04  1.287612E-05  1.633627E-04  6.863473E-06 -1.251437E-07
  4.879204E-04  2.911647E-02 -1.058408E-03  7.519083E-03 -2.735781E-04  1.390998E-05  1.716921E-04  7.584223E-06 -1.382815E-07
  5.129469E-04  3.059824E-02 -1.112735E-03  7.901732E-03 -2.876339E-04  1.503555E-05  1.804445E-04  8.380593E-06 -1.527965E-07
  5.392565E-04  3.215496E-02 -1.169783E-03  8.303738E-03 -3.023954E-04  1.626162E-05  1.896413E-04  9.260507E-06 -1.688330E-07
  5.669150E-04  3.379040E-02 -1.229691E-03  8.726070E-03 -3.178983E-04  1.759784E-05  1.993048E-04  1.023272E-05 -1.865504E-07
  5.959916E-04  3.550848E-02 -1.292602E-03  9.169742E-03 -3.341801E-04  1.905481E-05  2.094586E-04  1.130690E-05 -2.061244E-07
  6.265590E-04  3.731332E-02 -1.358667E-03  9.635820E-03 -3.512800E-04  2.064422E-05  2.201273E-04  1.249373E-05 -2.277494E-07
  6.586936E-04  3.920926E-02 -1.428042E-03  1.012542E-02 -3.692390E-04  2.237892E-05  2.313368E-04  1.380500E-05 -2.516398E-07
  6.924758E-04  4.120082E-02 -1.500894E-03  1.063971E-02 -3.881004E-04  2.427303E-05  2.431143E-04  1.525375E-05 -2.780327E-07
  7.279901E-04  4.329275E-02 -1.577396E-03  1.117992E-02 -4.079093E-04  2.634211E-05  2.554883E-04  1.685437E-05 -3.071896E-07
  7.653252E-04  4.549004E-02 -1.657730E-03  1.174734E-02 -4.287131E-04  2.860329E-05  2.684886E-04  1.862275E-05 -3.393994E-07
  8.045745E-04  4.779790E-02 -1.742085E-03  1.234331E-02 -4.505615E-04  3.107541E-05  2.821466E-04  2.057644E-05 -3.749812E-07
  8.458361E-04  5.022181E-02 -1.830660E-03  1.296924E-02 -4.735065E-04  3.377922E-05  2.964953E-04  2.273484E-05 -4.142871E-07
  8.892133E-04  5.276749E-02 -1.923664E-03  1.362662E-02 -4.976027E-04  3.673756E-05  3.115691E-04  2.511936E-05 -4.577060E-07
  9.348145E-04  5.544094E-02 -2.021315E-03  1.431699E-02 -5.229072E-04  3.997560E-05  3.274042E-04  2.775363E-05 -5.056673E-07
